Sentence,Sentiment,predicted_sentiment_bert,confidence_bert
"@harmongreg: $BBRY wkly, Inverse Head and Shoulders forming, triggers over 18.50, PO at least 30.80, watching http://stks.co/iPVJ",POS,LABEL_0,0.5041603446006775
$LINE biggies must be loading up here at lows..,POS,LABEL_1,0.5225272178649902
$GS is looking weak while this market is moving higher not a good sign. Unless $gs can get above 157. early short below 154.00 today.,NEG,LABEL_0,0.5399652719497681
Key level to watch in $FB for today is 25.53-- watching to see if it can hold as support http://stks.co/bOH4,NEG,LABEL_0,0.5034129023551941
"$YNDX and the price of some stocks was 2 times lower then annual earnings, I could not resist, I  was buying when everyone was selling",POS,LABEL_0,0.5403652787208557
"Red Daily Triangle on $SHOR,...Scaling Up on Long Position http://stks.co/r82S",POS,LABEL_0,0.5233373045921326
@Megaas2000 $AAPL McDonalds had a big GROWING success for years with the same BigMac and Apple update and improbe Iphone and Ipad,POS,LABEL_0,0.5290225148200989
EA Launches Origin Online Game Distribution for Mac http://stks.co/aKTU via MacRumors $EA,POS,LABEL_0,0.5528758764266968
$ETN UPGRADE today by MS to overweight.  Excellent company and leadership,POS,LABEL_0,0.5318699479103088
"$AAPL double bottom could be in, keep in mind",POS,LABEL_0,0.5428337454795837
@Joerazorback This time I think $AAPL will miss again. Generally speaking market is near top when everyone thinks that market goes only up,NEG,LABEL_0,0.5267283916473389
"$amrn Full bull call spread ranging July to Jan 15. Lets see what this baby does,",POS,LABEL_0,0.5231413245201111
$FB Dax says bye bye 2013 - finished a great yr w 28% plus!,POS,LABEL_0,0.538242518901825
@CH_Roark: $UNXL I like this Ascending Triangle on the 30-minute chart. Breakout coming Monday! http://stks.co/aT3GLooks promising.,POS,LABEL_0,0.5179045796394348
"@StockTwits: @Kbkiwi: $TSLA Tesla Model S sales exceed target, profitability guidance amended upward: http://stks.co/jQ0w""""",POS,LABEL_0,0.5345207452774048
"Long Position on $GOL,...Updating http://stks.co/fdmm",POS,LABEL_0,0.5143148899078369
$SMH got a sell signal on 6/4 and needs to take out 39.28 to go higher otherwise headed lower than 37.60 gap below at 35.38,NEG,LABEL_0,0.5213861465454102
$OSUR up 33% since 6/25 buy signal. resistance 5.33 - expect 1. pullback 2nd half of day or 2. break abov 5.33 & continue rally for 4-5 days,POS,LABEL_0,0.5228930711746216
$SPY Could the pride of social media be gettin ready to fall?  $FB - chart rolling over?,NEG,LABEL_0,0.5411812663078308
$NFLX +3% of the lows,POS,LABEL_0,0.5359245538711548
$SBUX getting sold here.,NEG,LABEL_0,0.5231389403343201
$PG Ackman making the big added efficiency argument. betting on operational imporvement in a huge conglomerate can go either way imo.,POS,LABEL_0,0.5326488614082336
$RIMM $spx $nya $compq $djia all going down,NEG,LABEL_0,0.5147280693054199
"@IfHeDiesHeDies: @Bullhorn334: $ZNGA shorts are getting nervous""""",POS,LABEL_0,0.5207988023757935
$ocn has the stuff. Will be looking to add shares if we get a new high breakout.,POS,LABEL_0,0.547218382358551
$BBRY hearing rumours of a major joint venture announcement.,POS,LABEL_0,0.5164420008659363
$AAPL Good time to buy. Will the run come before earnings or after?,POS,LABEL_0,0.5357640981674194
"$QIHU totally missed this one, was about to jump in on that 60 break test but didn't, congrats shorts",NEG,LABEL_0,0.5484949946403503
$UVXY Put the chum out there at key support then next level down - careful,NEG,LABEL_0,0.5408770442008972
Entering long Lockheed Martin $LMT at Thursday's open. http://stks.co/eXtA,POS,LABEL_0,0.5166762471199036
@catskillfishing  Note the monthly chart of $GDX & how it recaptured support. $GLD possible double bottom set up. http://stks.co/aw6z,POS,LABEL_0,0.5141696929931641
"Key price to watch in $NFLX, off the previous double top reject, 218.23 http://stks.co/sIYn",NEG,LABEL_0,0.5246779918670654
$SPY Tomorrow party time for the Bears!! $GOOG and $MSFT -5.5%,NEG,LABEL_0,0.5285700559616089
"$SLV -4.44% at 18 now AWFUL, down from 42.50",NEG,LABEL_0,0.5202900171279907
$SPY c'mon bulls buy DIPS!,POS,LABEL_0,0.5161017179489136
@gakrum nice chart shows distinctive down channel not a dip.. where do you see the bottom? $SPY ..$150? ..$130?,NEG,LABEL_0,0.5244866013526917
$DXCM - Making higher highs & higher lows as it consolidates over past several weeks. 26.70 was all time high (2006).,POS,LABEL_0,0.5140696167945862
"#Apple breaks major support, here are some levels to watch - http://stks.co/jRmW $AAPL $QQQ",NEG,LABEL_0,0.5313853621482849
$CRUS Upgraded to a buy by Alpha Street Research,POS,LABEL_0,0.5437586307525635
"$NFLX small pos, short 180 wkly puts.",NEG,LABEL_0,0.5394077301025391
$TSLA I see more downside in next two weeks be careful -20 dollars drop potential vs +10 up moved,NEG,LABEL_0,0.5328823924064636
$FB Big Money Is Pouring Into Facebook From All Directions;http://stks.co/sOwG,POS,LABEL_0,0.5334153771400452
$LULU #Outlook #Q1 2013 #lost revenue in the range of $12 million to $17 million -not good,NEG,LABEL_0,0.5231446623802185
@Dojiknows th SP and the potential of QNX BES10 and BBM  cross platform will bring good news in time $bbry,POS,LABEL_0,0.5235292911529541
$NUGT longer term bullish,POS,LABEL_0,0.5404073596000671
"2nd raise this year.  ""@BVHealthcare: $QCOR Questcor Increases Quarterly Cash Dividend 20 Percent.. http://stks.co/goan""",POS,LABEL_0,0.5060510635375977
$PAY 2nd time test of the 21.20-30 b/o zone.  Still not breaking out.  Moved my stop up to 20.80.,POS,LABEL_0,0.5334944128990173
$SPY  still wants higher I think.,POS,LABEL_0,0.5556672811508179
$BBRY lets see 14+ today,POS,LABEL_0,0.5302464365959167
$DCTH Near HOD,POS,LABEL_0,0.5061872601509094
$MSFT SQL Server revenue grew double-digit with SQL Server Premium revenue growing over 30% http://stks.co/ir2F,POS,LABEL_0,0.5076050162315369
$GTE LONG at 7.44,POS,LABEL_1,0.5054423809051514
$DARA breaking out,POS,LABEL_0,0.5217559337615967
$TSLA gyrating @ S1 above gap. keeping an eye on S2 http://stks.co/jQfB,POS,LABEL_0,0.5181722640991211
"$CNP Sell Short Position on CNP,...Closed for Profit $ 59,367.00 (7.75%) http://stks.co/ghjc",POS,LABEL_0,0.5128397941589355
$BBRY Actually lost .03c per share if U incl VZ as no debt and 3.1 in Cash.,NEG,LABEL_0,0.5602838397026062
$BBRY nice bounce,POS,LABEL_0,0.5266104936599731
"$DNN picked some up, like this going into 2014",POS,LABEL_0,0.5382800102233887
$NUGT Gold above 1400...wow,POS,LABEL_0,0.5340167284011841
$BBRY Ready for Take OFF!,POS,LABEL_0,0.52840656042099
$VOLC THIS STOCK HAS A VERY VERY VERY VERY VERY HIGH PROBABILITY OF RALLYING TOMORROW AND/OR EARLY NEXT WEEK,POS,LABEL_0,0.5291295051574707
"$YOKU high volume blast off Friday, goes higher  http://stks.co/qSaL",POS,LABEL_0,0.528505802154541
$aapl key is to breakout above 460 on solid volume or else it's a no trade for now,POS,LABEL_0,0.5378777980804443
$spy bumping its head on declining daily 8ma as overhead resistance. Then the big brother 50ma just above that.,NEG,LABEL_0,0.5373955368995667
"Long Position on $IP,....Scaling UP http://stks.co/sIln",POS,LABEL_0,0.5211141705513
$FB churning in high volume @ IPO price. Lot's of sellers trying to get out. Might take a while here to consolidate before moving higher.,NEG,LABEL_0,0.5074965953826904
The Boeing Company (NYSE:BA) Bearish Trader bets $550K that Stock Will Sell Off 9.79% by July Expiry $BA http://stks.co/tCSE,NEG,LABEL_0,0.5268692970275879
"$TXRH reports Q1 EPS of $0.37 versus the estimated $0.35, beating by $0.02. EPS were Up 19% from the same quarter last year.",POS,LABEL_0,0.5063751935958862
"$AAPL is now beaten down, hated, etc. / hhhmm opposite of 700> what happens next?",NEG,LABEL_0,0.551760733127594
@asdfLLC. Nice pop today. Told ya we would be green haha. Funny you bring that up. I'm actually working on a story about $NOK at the moment,POS,LABEL_0,0.5138401389122009
$AMCN pushing highs,POS,LABEL_0,0.5258615612983704
@pierrules: $SIRI LONG!!,POS,LABEL_0,0.5410925149917603
$FB SHIFTING ON THE 15 MINUTE HERE - SUSPECT TO TAKE HIGHS,POS,LABEL_0,0.5475319027900696
$AMRN You can many times find top and bottoms when shorts start rejoicing or bulls start rejoicing. Currently it is the shorts rejoicing,NEG,LABEL_0,0.5732091665267944
"$CNDO 21% short float, shorts likely to take profits into close",NEG,LABEL_0,0.5330740809440613
$RNN staying above the open a very good sign!!!,POS,LABEL_0,0.546719491481781
Watch these bancos.they're holding up relatively well compared to the broad market $XLF $BAC $GS $C <--large C buying in $BAC in backburner,POS,LABEL_0,0.5321146845817566
$CAT is hangin on my a thread. 1click away from a cliff drop.. Needs follow through (or snap-back on the VIX),NEG,LABEL_0,0.5177556872367859
$PRGN A bottom right here?,POS,LABEL_0,0.5391387939453125
"$SPY Less than 0.2% down and people are calling it bearish. Some heading for exits already. Maybe 1% down will be ""the crash""? Disturbing!",NEG,LABEL_0,0.5515949130058289
"$P bull flag on the daily, earnings on the table tomorrow +/-12 move.Will straddle this one into earnings..lots of vol guaranteed here",POS,LABEL_0,0.5234051942825317
$AAPL Action into the close indicates that $AAPL probably hit a near term high.  Momentum slowing after a huge run.,POS,LABEL_0,0.5267612934112549
$V A potential bearish shark pattern if point B $226 to be taken out. http://stks.co/i0GGH,NEG,LABEL_0,0.5171683430671692
$AMZN Trailing 12 months operating cash flow rose 48% to $4.98 billion & free cash flow decreased 63% to $388 million http://stks.co/c06zG,NEG,LABEL_0,0.508249044418335
"$RNN day traders flushed out, it should start going up slowly from now on .",POS,LABEL_0,0.5219700336456299
@chessNwine: $IWM 30-Minute Chart. Small caps threatening descending triangle breakdown under $110.20.  http://stks.co/r0KKm,NEG,LABEL_0,0.5230000615119934
$YELP This goes green and so many shorts are toast!,POS,LABEL_0,0.5569431781768799
RT @tomhend777 $MU needs to hold here -Broken for now. Needs big flush. Still not technically oversold so now big bounce yet,NEG,LABEL_0,0.5351101160049438
$AMRN Got sell signal 7/1/14 still in force with target below 1.50,NEG,LABEL_0,0.5182462334632874
"$SLV POS, been saying it for 2 years. Going lower. Forget about it or go short.",NEG,LABEL_0,0.5438340306282043
New recommendation from Carl Kirst of BMO Capital Markets for $WMB is BUY.Price target is $62:http://stks.co/t0S0r,POS,LABEL_0,0.5101015567779541
$DNKN $KKD $DPZ $LOCO Inside week buy triggers. http://stks.co/h0vV8  http://stks.co/r0ebN,POS,LABEL_0,0.5209874510765076
"$RIG whos ever pushing this is crazy, get ready for suspended dividend (turning into growth stock) blow out earnings, and major buyback, lol",NEG,LABEL_0,0.5415480732917786
$AAPL Nice RSI 33 bounce at 9:58,POS,LABEL_0,0.5268391370773315
"$AXDX I got bored, and took my proprietary profit exit. I didn't like the option liquidity and lousy spreads.",NEG,LABEL_0,0.5407212376594543
$NFLX Easy pop to 500$ by end of feb.. Then steady as she goes for 600 into second earnings report..800$ year end no matter what,POS,LABEL_0,0.5163273811340332
$IWM relative weakness is pretty apparent but the short boat is getting full on this one. I prefer the boat closer to empty.,NEG,LABEL_0,0.5406726002693176
@saltwaternurse $INO can test 10 again in next few days. time to take some profits here. or hedge with puts.,NEG,LABEL_0,0.5353313088417053
"@Stockoptionexpert: $MAT - 6%, big trader added 10000 April put contracts 3 days ago  http://stks.co/c1Ols",NEG,LABEL_0,0.5158364772796631
$FTI Breakout today after reporting earnings last night,POS,LABEL_0,0.5208944082260132
"$KO had missed earnings expectations for the last two quarters, so today’s strong results came as a major surprise http://stks.co/d0RHF",POS,LABEL_0,0.5306621789932251
$COH Gaining Momentum! Nice buy signals here! Long Over $35.92 http://stks.co/t0tAh,POS,LABEL_0,0.5217224955558777
$BABA may take a few days wks months watch what happened to $FB $TWTR after they IPO. mrkt needs to washout. to hunt well need 2 wait stalk.,NEG,LABEL_0,0.5094910860061646
$RAD All my charts are flashing oversold.,NEG,LABEL_0,0.5099396109580994
$RSOL bought 3500 shares today!,POS,LABEL_0,0.5422897934913635
$ARIA This is the reason why shorts don't show up...long steady small climbs. The best way to accrue value. IMO,POS,LABEL_0,0.5168250203132629
$CAMT Looks like might break down. I'm out,NEG,LABEL_0,0.5325003266334534
$ATHN Seems like a good short setup. Stop above the 50 day. No position.,NEG,LABEL_0,0.5343009829521179
$KIOR My god. Market getting crushed today. Gotta hold if anything g should recover some tomorrow I imagine.,NEG,LABEL_0,0.5236989259719849
$AAPL  downgrade is bias. This stock is a buy.,POS,LABEL_0,0.5394591689109802
LinkedIn Revenue Up Nearly 50% http://stks.co/g1F4T  $LNKD,POS,LABEL_0,0.5226871967315674
$PLUG bear raid,NEG,LABEL_0,0.5143754482269287
$GPRO down 25% since Tue morning.,NEG,LABEL_0,0.5035163760185242
$ROST Ross Stores Upgraded to Outperform at RBC Capital Markets http://stks.co/j0Q9t,POS,LABEL_0,0.5137593746185303
$ARIA Bounce Player! Long above $6.17 http://stks.co/q0WfF,POS,LABEL_0,0.5249733924865723
"$TSLA looking good..i'd love to see a basing action here, letting the RSI take a breather. http://stks.co/g1T7c",POS,LABEL_0,0.5121771693229675
$RAD I would consider this opportunity to add my position because the company is on the right track they are still improving sales...,POS,LABEL_0,0.5144577622413635
$GTAT Will re-enter short on bounce...,NEG,LABEL_0,0.5326750874519348
$TROW Ascending triangle gives a bullish bias to this chart. Breakout above 84 will be positive http://stks.co/g0ls5,POS,LABEL_0,0.5318191647529602
$AEGN MACD and ADX are crossing over the signal lines! Long Setup http://stks.co/qzzx,POS,LABEL_0,0.502132773399353
what #stocks large players are selling http://stks.co/t0Vel $CROX $GOGO $INO,NEG,LABEL_0,0.5212977528572083
$RNN More bleeding Monday.,NEG,LABEL_0,0.5201931595802307
$PLUG Closed short position. Small gain. Not interested in options expiring worthless,POS,LABEL_0,0.5287595987319946
$UBNT still having some trouble at the resistance line. Should resolve soon.@cheri1 @strattonite   http://stks.co/c0sU4,POS,LABEL_0,0.5046926736831665
$TWTR The best scenario going forward is this stock slowly falling everyday....Which is quite probable...,NEG,LABEL_0,0.5432134866714478
$MXWL Oh snap. Just went long again. LT,POS,LABEL_0,0.5325448513031006
$HRL ready to pop! http://stks.co/s0Ny4,POS,LABEL_0,0.5189291834831238
Just stumbled upon this amazing chart - $OFIX - holy guac. SUPER overbought. http://stks.co/e0PX1,NEG,LABEL_0,0.5133815407752991
$FB i guess they want it down look at the those sell orders,NEG,LABEL_0,0.5278123617172241
@ACInvestorBlog: $SPY eod run :),POS,LABEL_0,0.5102729797363281
Phew! So far good $BBRY did not break 10.40 coz I was told that is key support level.,POS,LABEL_0,0.5385986566543579
$Oil slid to a four-year low after #OPEC kept its oil production unchanged  http://stks.co/a1IX4 $USO $WTI $Brent,NEG,LABEL_0,0.5216341018676758
$CDTI bounce here on support or H&S setup this area is very important for bulls to not lose http://stks.co/c0mf3,POS,LABEL_0,0.531344473361969
$LNKD Daily Phase 2 retest - Price experiencing early rejection. Can it retest? http://stks.co/t04xX,NEG,LABEL_0,0.5291584134101868
3-star analyst Joe Wittine from Longbow Research reiterated a HOLD rating on $NTAP.,POS,LABEL_0,0.5378041863441467
$GOOG Testing the 200 day after some consolidation http://stks.co/h0cPJ,POS,LABEL_0,0.5228202939033508
Walter Investment Management Corp Receives a Sell from Compass Point $WAC http://stks.co/c1IvX,NEG,LABEL_0,0.527082085609436
"So as of today's close (8/15/14), I'm long $TSLA $AMTD $TWTR $FB $AAPL $CELG - all on a longer-term, technical swing long basis.",POS,LABEL_0,0.544809877872467
"$HAL If bulls lucky enuff to get an upside gap fill, better take it. Wouldn't chase it here. http://stks.co/r12Us",POS,LABEL_0,0.5165692567825317
@1nvestor: $SODA has a 42.71% Float Short. LoL  http://stks.co/e0DfP,NEG,LABEL_0,0.5216406583786011
"@BrooklynBandit: $SIMO Basing nice. A close over 24.18 is bullish $QQQ $SPY $STUDY watch for a close near HOD. Currently up +3%"" up +5%",POS,LABEL_0,0.5023003816604614
$KEP breaking out when the market pulls back  http://stks.co/r0cet,POS,LABEL_0,0.5249302983283997
$VIPS similar pattern like beginning of May. Did u sell? Same now..will go up much higher after this drop.,POS,LABEL_0,0.5290543437004089
"@Binkster69 Not that. it's just ER's lol. But looking at the correlation of $ARIA and foreign price charts, they are all poised to breakout.",POS,LABEL_0,0.5257735848426819
$GDX $GDXJ $JNUG - strong move today for the Junior Gold Miners - keep an EYE out for a gap fill -,POS,LABEL_0,0.5090059638023376
@BULLYA @pollux654321 My 50 $KORS 80 Calls are going to b a Blessing for my Daughters tuition!,POS,LABEL_0,0.5232481956481934
$FB they are hitting  everything in sight.short it. but twtr,NEG,LABEL_0,0.5311819911003113
$TSLA You have to love these types of articles. SS interest rose on 12/15 on day before we hit our lows. http://stks.co/c1QKr,NEG,LABEL_0,0.5096180438995361
"$KNDI Let's see some higher highs and higher lows rest of the day , slow and steady",POS,LABEL_1,0.5012770295143127
"$IFF technical alerts: Stochastic Sell Signal, 200 DMA Support, and 50 DMA Support  http://stks.co/p12QY",NEG,LABEL_0,0.5134885907173157
"$INO Up, up, and away!",POS,LABEL_0,0.5164725184440613
$BOBE down $2.84  premarket,NEG,LABEL_0,0.5357629656791687
$CHRM Loooooongggggg base,POS,LABEL_0,0.5398123264312744
$NQ got hit hard lower this AM --> looks like it has found support a 18.89 http://stks.co/s052z,NEG,LABEL_0,0.5126228928565979
$RSH - looking for first profitable quarter in 3 years!!!  ;).  LONG & STRONG,POS,LABEL_0,0.5379568338394165
$GS sells flat..I am out..,NEG,LABEL_0,0.5142885446548462
Synergy Pharma Soars 67% Today On Positive Phase 3 Results $SGYP http://stks.co/j2awg,POS,LABEL_0,0.5206331014633179
NaturalGas Settles At 3-year Low $DBO $BNO  http://stks.co/d27qX,NEG,LABEL_0,0.5021153688430786
$WX Decent pull back . .,NEG,LABEL_0,0.5235462188720703
"09:01 AM      $AKS  DJ AK Steel Revenue Rises 36% on Auto Sector Demand, Acquisition",POS,LABEL_0,0.5251188278198242
$BBRY both 1m/6m trends turn bullish today with a resistance level at $11.31. http://stks.co/j1qt6,POS,LABEL_0,0.540772557258606
Long $GPRO for a brealout trade,POS,LABEL_0,0.52234947681427
$UGAZ Will this cold put a dent in the massive horizontal rig production. Who knows  http://stks.co/p1V6P,NEG,LABEL_0,0.5279780030250549
$ISRG - ISRG Short - http://stks.co/f1vVU http://stks.co/c1qrm,NEG,LABEL_0,0.520279586315155
"$HPQ Says Breakup Will Cost Billions, but Sees Savings Too http://stks.co/p27hZ",NEG,LABEL_0,0.5292893648147583
@Renatta @Fr0van @kjepeneter @RPTL  Strong close 4 $PLNR  coming,POS,LABEL_0,0.5088608860969543
Buyback not trending right ( $CPIX spending more as shares pricier). Hopefully will pull back w 6.87 Q2 closing VWAP,NEG,LABEL_0,0.5299750566482544
"$GILD Sandbagged the guidance so the can use that last 3 billion up.  CC was cautiously optimistic, wait til Next ER for confirmation",NEG,LABEL_0,0.5158029198646545
End Of Day Scan: Stochastic Overbought $JDST $FREE $BLRX $LPG $AFSI $DVAX $HDGE $AHT $ALR $ASMB  www.dailystockplays.com,NEG,LABEL_1,0.501692533493042
$YANG Double bottom 5.2,POS,LABEL_0,0.5340210199356079
$HYG Potential continuation Uptrend on a 60'-15'-4' charts http://stks.co/t1Qp6,POS,LABEL_0,0.5335516929626465
$CYTX looks like an ascending channel on Finfiz http://stks.co/f26r4,POS,LABEL_1,0.5024998784065247
$AAPL Now I'm glad I got stopped out of my $113 weeklies when I did. Will re-enter next Monday for the #earnings run-up.,POS,LABEL_0,0.5355880260467529
"$WFM Bought a little yesterday, hoping for an earnings pop.",POS,LABEL_0,0.5363114476203918
EUR/USD Finding Support Near 1.10 Level $ERO $UUP $UDN $FXE  http://stks.co/b29eU,POS,LABEL_0,0.5152051448822021
$IBIO  up 10% in premarket ready for lift off,POS,LABEL_0,0.5063250660896301
"RECAP: $MSFT rumor this morning had them spinning off XBOX unit, stock grinds up all day to close on highs",POS,LABEL_0,0.5137913227081299
"$AAPL AAPL finally breaking under the 49 M.A.. With no buybacks this week, look for AAPL to test the 120 support area.",NEG,LABEL_0,0.5310381650924683
"$DGI technical alerts: Gilligan's Island Buy Setup, Stochastic Buy Signal, Lizard Bullish, Hammer Candlestick, Wid... http://stks.co/c29Nu",POS,LABEL_0,0.5150564908981323
$LUV Continues to consolidate above previous break out area...,POS,LABEL_0,0.5128374099731445
$REN bottoming out again.. Good time to buy,POS,LABEL_0,0.5193422436714172
$GOOGL Hit With Lawsuit from Russian Search Engine $YNDX http://stks.co/b1kD8,NEG,LABEL_0,0.5349034667015076
$AAPL at resistance right here...sold my shares...will buy back if it dips or if it goes in the 128 gap zone,NEG,LABEL_0,0.5294216275215149
$GALE Breakout Coming Soon!,POS,LABEL_0,0.5222688913345337
"$RUSS Don't catch falling knives, but I think an entry is coming soon on this",POS,LABEL_0,0.5363767743110657
$AAPL $131 rally mode,POS,LABEL_0,0.5302420854568481
$MPWR CEO sells 450k april 15th..meh,NEG,LABEL_0,0.5181891918182373
"Homebuilders - $RYL breaking below support, watch this one.  $SPY",NEG,LABEL_0,0.5273399949073792
$AAPL afternoon selloff as usual will be brutal. get ready to lose a ton of money.,NEG,LABEL_0,0.5208600163459778
$AMZN Going thru the roof needs a sell!,POS,LABEL_0,0.5290170311927795
"$ESI on lows, down $1.50 to $2.50 BK a real possibility",NEG,LABEL_0,0.5606616139411926
Short on $ATVI from 24.55.,NEG,LABEL_0,0.5151472091674805
End Of Day Scan: Bullish MA  Crossovers $BBVA $PDS $NTLS $NGL $SBRCY $FGL $MTNOY $TTT  www.dailystockplays.com,POS,LABEL_0,0.5086169838905334
"@louiebeene vwap is 1.63, held the trend line. Should be on a LOT of radars. $NAVB",POS,LABEL_0,0.5143028497695923
$NEON oversold,POS,LABEL_0,0.5180566310882568
"$SSYS just re-tested lows . Should rise steadily from here. It hit $81 just 21 trading days ago, and $130.86 on Sept 18. It'll do it again.",POS,LABEL_0,0.5281872749328613
"$KNDI Break that HOD on volume, and we have a nice consolidation completed for another run.",POS,LABEL_0,0.5288977026939392
$INVE : SEE YA ABOVE $8,POS,LABEL_0,0.5300265550613403
$BXS: BancorpSouth Announces Extension of Merger Agreements with ... http://stks.co/s2PDF,POS,LABEL_0,0.5288925766944885
"Maglan Capital Up +20.84% In February, Long Fairpoint  http://stks.co/s1eQc $$ $FRP",POS,LABEL_0,0.5102717280387878
Exact (EXAS) Flagged As Strong On High Volume $EXAS http://stks.co/r26Ra,POS,LABEL_0,0.5037548542022705
$BIOC RSI extremely in long's favor looking at BIOC historically.,POS,LABEL_0,0.5425428152084351
$TNH Looks like an explosive setup if it can break the 20EMA and 105 level http://stks.co/b1SVH,POS,LABEL_0,0.5453897714614868
$VMW  Got a nice push today following small sweepers of May C this morning,POS,LABEL_0,0.5058746933937073
$DDD 3D Systems (DDD) Stock Receives Ratings Downgrade Today at Jefferies http://stks.co/g1cqd,NEG,LABEL_0,0.5310071110725403
$AAPL Dips being bought up real quick. Higher lows fo sho,POS,LABEL_0,0.511023223400116
Long $X 24.62,POS,LABEL_0,0.5162259936332703
$NKE gapping up to all time highs http://stks.co/q1jAu #tradeideas http://stks.co/r1j6c,POS,LABEL_0,0.517390787601471
@Intuitiv $CLNE gasoline prices spike in California. http://stks.co/t1bOi,POS,LABEL_0,0.5204676389694214
ESPN Files Lawsuit Against Verizon - http://stks.co/i2Cj1 $VZ,NEG,LABEL_0,0.5368869304656982
$AVGO great growth stk &  also raised dividend . clearly a great investment http://stks.co/r2F3h,POS,LABEL_0,0.5243167877197266
"$RXII Tang really is toxic, they keep bringing the share price down. At least they could let it climb a little before dragging it down.",NEG,LABEL_0,0.5441955327987671
$AAPL near a 3% drop thats a lot... now the best i can do is HOLD ER lol,NEG,LABEL_0,0.5492411255836487
$HCP Come to the party and buy this -gonna give solid gains and a dividend $$$$$$,POS,LABEL_0,0.514863133430481
"$ONTY Continues to base as debate lingers. ONT-10 data next potential catalyst. If positive, stock quickly moves to $10. Downside limited.",POS,LABEL_0,0.535251796245575
$SPY Looks like bear traps getting laid faster than Cadbury Creme Eggs by the Easter Bunny,POS,LABEL_0,0.5307901501655579
$BBRY Sierra. Has a great cash balance and impressive growth rate.Would be a wonderful marriage!,POS,LABEL_0,0.5350887775421143
$IWM same conditions that sent markets to tumble all hitting this week,NEG,LABEL_0,0.5257056355476379
$CRK time to accumulate for a long position with far more upside than downside,POS,LABEL_0,0.5260846614837646
$BWLD bearish engulfing candle,NEG,LABEL_0,0.5159810781478882
for @vnoto74 to follow:  after a SELL signal by $NDX internals [06/23] ~> technical SELL $QQQ [06/25] ~> DOWN,NEG,LABEL_0,0.5239970684051514
$AWR Standard & Poor's Affirms 'A+' Credit Rating at American States Water Company and Golden State Water Company http://stks.co/f2P94,POS,LABEL_0,0.5408651828765869
$FREE Ha Heeeeeere comes the pump! So glad I picked up 9K end of day! Get ready for the bull ride!,POS,LABEL_0,0.5129597187042236
$NUAN held up well after the big gains! Maybe we're finally on the move on this!!its still very undervalued and has major upside,POS,LABEL_0,0.5146026015281677
Why $MCD looks set to fall further. http://stks.co/f2fgj,NEG,LABEL_0,0.5314720273017883
@technik I still have a smaller $GILD pos. Being very tender with cash due to volatility. So reluctant to keep many big positions.,POS,LABEL_0,0.5293840169906616
$FB bot some @78.47 breakout from the consolidation zone :D,POS,LABEL_0,0.5400081872940063
$XLI Potential intermediate top in an Uptrend on a 60'-15'-4' charts http://stks.co/j1TdF,POS,LABEL_0,0.5093435049057007
$TWTR sad the only thing to move this is a takeover rumor only to be sold off next day !,NEG,LABEL_0,0.5367871522903442
"$VRTX Vertex. Monthly -lower hi/lower lo,  Long term uptrend intract so far",POS,LABEL_0,0.5061869025230408
$GEVO PLUNGING!  Back to $3.55.,NEG,LABEL_0,0.5295485258102417
energy still failing to close above the 10D MA.  continues to stand out weak $XLE,NEG,LABEL_0,0.5254364013671875
$ENB.CA {Head&Shoulders} bullish reversal setup and breakout. Oil and Gas Pipleline stock. $USO,POS,LABEL_0,0.5054076313972473
"$IMRS - it's important to be pragmatic in analysis...high prices could offer head-winds....bullish story intact,evenif the market rolls over",POS,LABEL_0,0.5344895124435425
Micron Shares Pounded On Fears Of Loss Of Business From Apple; Stifel Defends $AAPL $MU http://stks.co/t1Z8T @Marjo,NEG,LABEL_0,0.5437206625938416
"$CHKP ABC Bullish Pattern, Targets https://t.co/uVMmRSR5Zy",POS,LABEL_0,0.5262044072151184
$TSLA is now up 57% from its February low. Amazing rebound.,POS,LABEL_0,0.5256316065788269
$SBUX downgraded to neutral at Deutsche Bank. Price target reduced to $64 from $70.,NEG,LABEL_0,0.5537692904472351
"Micron Technology Inc #NASDAQ: $MU down 2.3% today and down 8.9% since being put on ""The Short"" https://t.co/EQQLTfUiOU",NEG,LABEL_0,0.5366323590278625
$YHOO About to break out on the 5-min...,POS,LABEL_0,0.5193371176719666
$GILD 91 now support. $IBB $BIB https://t.co/GIoOf6zbKv,POS,LABEL_0,0.522373378276825
$FB down 7.5% from this #bearish pattern.  Considering the #bullish sentiment - That's an impressive bearish move https://t.co/TaJF0cH2qh,NEG,LABEL_0,0.5439542531967163
$SAVE long. https://t.co/yEJuS9cMlC,POS,LABEL_0,0.5161780714988708
@mugatushair Now it is time to short $TSLA,NEG,LABEL_0,0.5194762349128723
$COST Costco less than stellar day but it held the 50 day moving average,NEG,LABEL_0,0.5270928740501404
"$AGN and $PYPL under pressure along with the market, however there were bullish options trades in both this morning https://t.co/9xG5W8nONT",POS,LABEL_0,0.5232913494110107
Costco: A Premier Retail Dividend Play https://t.co/Fa5cnh2t0t $COST,POS,LABEL_0,0.5279801487922668
$INTC finally some nice downside move... looking for the 31 handle to break,NEG,LABEL_0,0.5255524516105652
"$YHOO fishy action. New party interested (DailyMail) bounce & retreats. Not short by any means, but action questions big up move. Thoughts?",NEG,LABEL_0,0.5271832346916199
